"ecoregion_id","species_id"
"PA0518",20223
"PA0518",20244
"PA0518",20342
"PA0518",20412
"PA0518",20446
"PA0518",20481
"PA0518",20864
"PA0518",20867
"PA0518",20903
"PA0518",20953
"PA0518",21012
"PA0518",21140
"PA0518",21280
"PA0518",21369
"PA0518",21377
"PA0518",21379
"PA0518",21382
"PA0518",21396
"PA0518",21431
"PA0518",21485
"PA0518",23155
"PA0518",23216
"PA0518",23300
"PA0518",23305
"PA0518",23353
"PA0518",23363
"PA0518",23365
"PA0518",23367
"PA0518",23369
"PA0518",23387
"PA0518",23388
"PA0518",23389
"PA0518",23406
"PA0518",23416
"PA0518",23417
"PA0518",23424
"PA0518",23522
"PA0518",23535
"PA0518",23584
"PA0518",23607
"PA0518",23616
"PA0518",23686
"PA0518",23687
"PA0518",23690
"PA0518",23696
"PA0518",23702
"PA0518",23828
"PA0518",23849
"PA0518",23857
"PA0518",23869
"PA0518",23882
"PA0518",23884
"PA0518",23941
"PA0518",23951
"PA0518",23953
"PA0518",23958
"PA0518",23962
"PA0518",24005
"PA0518",24126
"PA0518",24127
"PA0518",24129
"PA0518",24133
"PA0518",24145
"PA0518",24190
"PA0518",24191
"PA0518",24196
"PA0518",24218
"PA0518",24222
"PA0518",24223
"PA0518",24240
"PA0518",24242
"PA0518",24245
"PA0518",24246
"PA0518",24254
"PA0518",24256
"PA0518",24267
"PA0518",24268
"PA0518",24298
"PA0518",24299
"PA0518",24300
"PA0518",24301
"PA0518",24304
"PA0518",24305
"PA0518",24306
"PA0518",24308
"PA0518",24344
"PA0518",24355
"PA0518",24357
"PA0518",24359
"PA0518",24362
"PA0518",24363
"PA0518",24364
"PA0518",24367
"PA0518",24369
"PA0518",24370
"PA0518",24376
"PA0518",24377
"PA0518",24378
"PA0518",24386
"PA0518",24394
"PA0518",24410
"PA0518",24439
"PA0518",24440
"PA0518",24453
"PA0518",24463
"PA0518",24464
"PA0518",24467
"PA0518",24569
"PA0518",24571
"PA0518",24575
"PA0518",24616
"PA0518",24620
"PA0518",24639
"PA0518",24669
"PA0518",24675
"PA0518",24687
"PA0518",24688
"PA0518",24802
"PA0518",24809
"PA0518",24835
"PA0518",24836
"PA0518",24953
"PA0518",24965
"PA0518",24968
"PA0518",24970
"PA0518",24982
"PA0518",25034
"PA0518",25036
"PA0518",25042
"PA0518",25053
"PA0518",25054
"PA0518",25067
"PA0518",25070
"PA0518",25109
"PA0518",25115
"PA0518",25116
"PA0518",25201
"PA0518",25202
"PA0518",25219
"PA0518",25222
"PA0518",25224
"PA0518",25225
"PA0518",25227
"PA0518",25230
"PA0518",25231
"PA0518",25234
"PA0518",25236
"PA0518",25243
"PA0518",25245
"PA0518",25250
"PA0518",25263
"PA0518",25268
"PA0518",25323
"PA0518",25324
"PA0518",25341
"PA0518",25342
"PA0518",25343
"PA0518",25345
"PA0518",25346
"PA0518",25348
"PA0518",25350
"PA0518",25353
"PA0518",25354
"PA0518",25365
"PA0518",25369
"PA0518",25372
"PA0518",25411
"PA0518",25436
"PA0518",25440
"PA0518",25442
"PA0518",25518
"PA0518",25521
"PA0518",25522
"PA0518",25523
"PA0518",25526
"PA0518",25534
"PA0518",25536
"PA0518",25537
"PA0518",25539
"PA0518",25540
"PA0518",25543
"PA0518",25544
"PA0518",25546
"PA0518",25549
"PA0518",25550
"PA0518",25555
"PA0518",25568
"PA0518",25578
"PA0518",25579
"PA0518",25582
"PA0518",25589
"PA0518",25591
"PA0518",25594
"PA0518",25595
"PA0518",25596
"PA0518",25599
"PA0518",25601
"PA0518",25613
"PA0518",25617
"PA0518",25624
"PA0518",25629
"PA0518",25631
"PA0518",25632
"PA0518",25636
"PA0518",25652
"PA0518",25673
"PA0518",25685
"PA0518",25744
"PA0518",25747
"PA0518",25765
"PA0518",25777
"PA0518",25784
"PA0518",25799
"PA0518",25807
"PA0518",25810
"PA0518",25811
"PA0518",25813
"PA0518",25814
"PA0518",25920
"PA0518",25925
"PA0518",25974
"PA0518",25975
"PA0518",25982
"PA0518",25983
"PA0518",25984
"PA0518",26002
"PA0518",26010
"PA0518",26020
"PA0518",26023
"PA0518",26024
"PA0518",26026
"PA0518",26027
"PA0518",26028
"PA0518",26040
"PA0518",26042
"PA0518",26043
"PA0518",26044
"PA0518",26047
"PA0518",26052
"PA0518",26184
"PA0518",26197
"PA0518",26210
"PA0518",26324
"PA0518",26327
"PA0518",26357
"PA0518",26407
"PA0518",26410
"PA0518",26433
"PA0518",26437
"PA0518",26438
"PA0518",26450
"PA0518",26451
"PA0518",26452
"PA0518",26456
"PA0518",26457
"PA0518",26459
"PA0518",26460
"PA0518",26462
"PA0518",26463
"PA0518",26464
"PA0518",26465
"PA0518",26467
"PA0518",26469
"PA0518",26473
"PA0518",26477
"PA0518",26483
"PA0518",26486
"PA0518",26489
"PA0518",26490
"PA0518",26492
"PA0518",26493
"PA0518",26494
"PA0518",26649
"PA0518",26650
"PA0518",26651
"PA0518",26653
"PA0518",26657
"PA0518",26658
"PA0518",26672
"PA0518",26673
"PA0518",26676
"PA0518",26686
"PA0521",17497
"PA0521",17507
"PA0521",17508
"PA0521",17688
"PA0521",17716
"PA0521",17749
"PA0521",17758
"PA0521",17778
"PA0521",17810
"PA0521",17812
"PA0521",17821
"PA0521",17842
"PA0521",17848
"PA0521",17850
"PA0521",17852
"PA0521",17855
"PA0521",17859
"PA0521",17877
"PA0521",17880
"PA0521",17885
"PA0521",17908
"PA0521",17920
"PA0521",17947
"PA0521",17957
"PA0521",17989
"PA0521",18001
"PA0521",18006
"PA0521",18021
"PA0521",18055
"PA0521",18069
"PA0521",18076
"PA0521",18079
"PA0521",18083
"PA0521",18112
"PA0521",18114
"PA0521",18116
"PA0521",18220
"PA0521",18225
"PA0521",18228
"PA0521",18242
"PA0521",18247
"PA0521",18252
"PA0521",18298
"PA0521",18314
"PA0521",18319
"PA0521",18321
"PA0521",18331
"PA0521",18427
"PA0521",18475
"PA0521",18476
"PA0521",18584
"PA0521",18708
"PA0521",18712
"PA0521",18735
"PA0521",18778
"PA0521",18796
"PA0521",18807
"PA0521",18817
"PA0521",18828
"PA0521",18854
"PA0521",18860
"PA0521",18863
"PA0521",18876
"PA0521",18879
"PA0521",18893
"PA0521",18895
"PA0521",18901
"PA0521",18923
"PA0521",18973
"PA0521",19002
"PA0521",19019
"PA0521",19028
"PA0521",19029
"PA0521",19043
"PA0521",19094
"PA0521",19101
"PA0521",19123
"PA0521",19135
"PA0521",19198
"PA0521",19204
"PA0521",19221
"PA0521",19223
"PA0521",19224
"PA0521",19273
"PA0521",19282
"PA0521",19936
"PA0521",20077
"PA0521",20179
"PA0521",20209
"PA0521",20240
"PA0521",20244
"PA0521",20346
"PA0521",20481
"PA0521",20867
"PA0521",21002
"PA0521",21020
"PA0521",21396
"PA0521",23378
"PA0521",23387
"PA0521",23389
"PA0521",23391
"PA0521",23392
"PA0521",23429
"PA0521",23520
"PA0521",23688
"PA0521",23689
"PA0521",23824
"PA0521",23828
"PA0521",23829
"PA0521",23845
"PA0521",23957
"PA0521",23958
"PA0521",23963
"PA0521",24131
"PA0521",24187
"PA0521",24299
"PA0521",24300
"PA0521",24354
"PA0521",24356
"PA0521",24361
"PA0521",24386
"PA0521",24414
"PA0521",24439
"PA0521",24463
"PA0521",24530
"PA0521",24616
"PA0521",24620
"PA0521",24669
"PA0521",24965
"PA0521",25056
"PA0521",25095
"PA0521",25100
"PA0521",25104
"PA0521",25107
"PA0521",25114
"PA0521",25138
"PA0521",25140
"PA0521",25201
"PA0521",25210
"PA0521",25223
"PA0521",25234
"PA0521",25236
"PA0521",25302
"PA0521",25304
"PA0521",25306
"PA0521",25307
"PA0521",25588
"PA0521",25631
"PA0521",25651
"PA0521",25663
"PA0521",25745
"PA0521",25747
"PA0521",25751
"PA0521",25765
"PA0521",25773
"PA0521",25777
"PA0521",25779
"PA0521",25781
"PA0521",25799
"PA0521",25807
"PA0521",25809
"PA0521",25982
"PA0521",25983
"PA0521",25984
"PA0521",26002
"PA0521",26019
"PA0521",26022
"PA0521",26040
"PA0521",26047
"PA0521",26048
"PA0521",26355
"PA0521",26357
"PA0521",26430
"PA0521",26431
"PA0521",26432
"PA0521",26433
"PA0521",26434
"PA0521",26437
"PA0521",26438
"PA0521",26445
"PA0521",26447
"PA0521",26448
"PA0521",26449
"PA0521",26452
"PA0521",26466
"PA0521",26468
"PA0521",26469
"PA0521",26484
"PA0521",26486
"PA0521",26494
"PA0521",26653
"PA0521",26657
"PA0521",26658
"PA0521",26675
"PA0521",26683
"PA0521",26684
"PA0521",26689
"PA0521",26690
"PA0802",17497
"PA0802",17507
"PA0802",17688
"PA0802",17749
"PA0802",17758
"PA0802",17778
"PA0802",17783
"PA0802",17812
"PA0802",17821
"PA0802",17842
"PA0802",17852
"PA0802",17855
"PA0802",17859
"PA0802",17863
"PA0802",17885
"PA0802",17908
"PA0802",17920
"PA0802",17957
"PA0802",17989
"PA0802",18001
"PA0802",18021
"PA0802",18055
"PA0802",18062
"PA0802",18079
"PA0802",18112
"PA0802",18160
"PA0802",18172
"PA0802",18220
"PA0802",18226
"PA0802",18247
"PA0802",18298
"PA0802",18299
"PA0802",18314
"PA0802",18321
"PA0802",18331
"PA0802",18335
"PA0802",18427
"PA0802",18475
"PA0802",18476
"PA0802",18481
"PA0802",18584
"PA0802",18708
"PA0802",18712
"PA0802",18735
"PA0802",18736
"PA0802",18771
"PA0802",18778
"PA0802",18796
"PA0802",18817
"PA0802",18818
"PA0802",18828
"PA0802",18863
"PA0802",18866
"PA0802",18893
"PA0802",18895
"PA0802",18901
"PA0802",18903
"PA0802",18923
"PA0802",18973
"PA0802",18979
"PA0802",19002
"PA0802",19009
"PA0802",19030
"PA0802",19043
"PA0802",19101
"PA0802",19123
"PA0802",19135
"PA0802",19198
"PA0802",19204
"PA0802",19223
"PA0802",19224
"PA0802",19270
"PA0802",19936
"PA0802",20134
"PA0802",20155
"PA0802",20209
"PA0802",20240
"PA0802",20472
"PA0802",20867
"PA0802",20997
"PA0802",21002
"PA0802",21396
"PA0802",23356
"PA0802",23378
"PA0802",23381
"PA0802",23388
"PA0802",23389
"PA0802",23391
"PA0802",23406
"PA0802",23416
"PA0802",23520
"PA0802",23688
"PA0802",23689
"PA0802",23698
"PA0802",23828
"PA0802",23845
"PA0802",23957
"PA0802",23961
"PA0802",24130
"PA0802",24131
"PA0802",24297
"PA0802",24353
"PA0802",24355
"PA0802",24361
"PA0802",24386
"PA0802",24410
"PA0802",24414
"PA0802",24416
"PA0802",24439
"PA0802",24569
"PA0802",24609
"PA0802",24616
"PA0802",24620
"PA0802",25056
"PA0802",25096
"PA0802",25100
"PA0802",25107
"PA0802",25138
"PA0802",25210
"PA0802",25219
"PA0802",25223
"PA0802",25234
"PA0802",25302
"PA0802",25303
"PA0802",25304
"PA0802",25306
"PA0802",25588
"PA0802",25617
"PA0802",25650
"PA0802",25651
"PA0802",25677
"PA0802",25742
"PA0802",25747
"PA0802",25765
"PA0802",25773
"PA0802",25779
"PA0802",25780
"PA0802",25799
"PA0802",25982
"PA0802",25983
"PA0802",25984
"PA0802",26002
"PA0802",26026
"PA0802",26040
"PA0802",26041
"PA0802",26047
"PA0802",26355
"PA0802",26358
"PA0802",26411
"PA0802",26434
"PA0802",26437
"PA0802",26438
"PA0802",26447
"PA0802",26452
"PA0802",26466
"PA0802",26468
"PA0802",26653
"PA0802",26658
"PA0802",26660
"PA0802",26662
"PA0802",26684
"PA0802",26690
"PA0802",26695
"PA0804",17507
"PA0804",17749
"PA0804",17753
"PA0804",17758
"PA0804",17783
"PA0804",17805
"PA0804",17809
"PA0804",17810
"PA0804",17821
"PA0804",17828
"PA0804",17842
"PA0804",17855
"PA0804",17877
"PA0804",17885
"PA0804",17908
"PA0804",17951
"PA0804",17957
"PA0804",17989
"PA0804",18001
"PA0804",18021
"PA0804",18033
"PA0804",18055
"PA0804",18062
"PA0804",18105
"PA0804",18112
"PA0804",18151
"PA0804",18172
"PA0804",18220
"PA0804",18226
"PA0804",18240
"PA0804",18247
"PA0804",18299
"PA0804",18315
"PA0804",18331
"PA0804",18333
"PA0804",18476
"PA0804",18482
"PA0804",18588
"PA0804",18708
"PA0804",18736
"PA0804",18778
"PA0804",18798
"PA0804",18807
"PA0804",18818
"PA0804",18854
"PA0804",18866
"PA0804",18884
"PA0804",18888
"PA0804",18890
"PA0804",18894
"PA0804",18900
"PA0804",18901
"PA0804",18923
"PA0804",18924
"PA0804",18979
"PA0804",19002
"PA0804",19009
"PA0804",19031
"PA0804",19043
"PA0804",19089
"PA0804",19104
"PA0804",19107
"PA0804",19111
"PA0804",19120
"PA0804",19123
"PA0804",19198
"PA0804",19273
"PA0804",19936
"PA0804",20134
"PA0804",20148
"PA0804",20168
"PA0804",20179
"PA0804",20180
"PA0804",20240
"PA0804",20342
"PA0804",20481
"PA0804",20867
"PA0804",21020
"PA0804",21371
"PA0804",21381
"PA0804",21382
"PA0804",21396
"PA0804",21474
"PA0804",23353
"PA0804",23367
"PA0804",23387
"PA0804",23392
"PA0804",23406
"PA0804",23608
"PA0804",23845
"PA0804",23869
"PA0804",23884
"PA0804",23953
"PA0804",23958
"PA0804",24133
"PA0804",24190
"PA0804",24218
"PA0804",24224
"PA0804",24295
"PA0804",24298
"PA0804",24306
"PA0804",24386
"PA0804",24403
"PA0804",24410
"PA0804",24464
"PA0804",24569
"PA0804",24609
"PA0804",24653
"PA0804",25067
"PA0804",25101
"PA0804",25135
"PA0804",25219
"PA0804",25225
"PA0804",25233
"PA0804",25235
"PA0804",25243
"PA0804",25303
"PA0804",25613
"PA0804",25617
"PA0804",25650
"PA0804",25663
"PA0804",25744
"PA0804",25753
"PA0804",25773
"PA0804",25777
"PA0804",25780
"PA0804",25807
"PA0804",25975
"PA0804",25982
"PA0804",25984
"PA0804",26010
"PA0804",26020
"PA0804",26023
"PA0804",26044
"PA0804",26047
"PA0804",26431
"PA0804",26440
"PA0804",26452
"PA0804",26486
"PA0804",26489
"PA0804",26653
"PA0804",26674
"PA0804",26675
"PA0804",26677
"PA0804",26682
"PA0804",26688
"PA0804",26689
"PA0804",26692
"PA0804",26695
"PA0806",17497
"PA0806",17688
"PA0806",17758
"PA0806",17778
"PA0806",17783
"PA0806",17821
"PA0806",17842
"PA0806",17852
"PA0806",17855
"PA0806",17859
"PA0806",17863
"PA0806",17885
"PA0806",17908
"PA0806",17920
"PA0806",17957
"PA0806",17989
"PA0806",18021
"PA0806",18055
"PA0806",18062
"PA0806",18079
"PA0806",18103
"PA0806",18160
"PA0806",18172
"PA0806",18220
"PA0806",18226
"PA0806",18228
"PA0806",18247
"PA0806",18298
"PA0806",18299
"PA0806",18314
"PA0806",18321
"PA0806",18331
"PA0806",18427
"PA0806",18475
"PA0806",18476
"PA0806",18481
"PA0806",18584
"PA0806",18708
"PA0806",18712
"PA0806",18735
"PA0806",18736
"PA0806",18771
"PA0806",18778
"PA0806",18796
"PA0806",18817
"PA0806",18818
"PA0806",18828
"PA0806",18863
"PA0806",18893
"PA0806",18895
"PA0806",18901
"PA0806",18903
"PA0806",18923
"PA0806",18973
"PA0806",19002
"PA0806",19019
"PA0806",19029
"PA0806",19030
"PA0806",19043
"PA0806",19101
"PA0806",19120
"PA0806",19135
"PA0806",19198
"PA0806",19204
"PA0806",19216
"PA0806",19217
"PA0806",19223
"PA0806",19224
"PA0806",19270
"PA0806",19273
"PA0806",19936
"PA0806",20134
"PA0806",20155
"PA0806",20209
"PA0806",20240
"PA0806",20343
"PA0806",20346
"PA0806",20472
"PA0806",20481
"PA0806",20867
"PA0806",20997
"PA0806",21002
"PA0806",21020
"PA0806",21396
"PA0806",23356
"PA0806",23378
"PA0806",23381
"PA0806",23387
"PA0806",23388
"PA0806",23389
"PA0806",23391
"PA0806",23406
"PA0806",23429
"PA0806",23520
"PA0806",23688
"PA0806",23689
"PA0806",23698
"PA0806",23700
"PA0806",23828
"PA0806",23845
"PA0806",23958
"PA0806",23961
"PA0806",23963
"PA0806",24130
"PA0806",24131
"PA0806",24187
"PA0806",24297
"PA0806",24300
"PA0806",24353
"PA0806",24355
"PA0806",24361
"PA0806",24386
"PA0806",24403
"PA0806",24410
"PA0806",24414
"PA0806",24416
"PA0806",24439
"PA0806",24464
"PA0806",24530
"PA0806",24569
"PA0806",24616
"PA0806",24620
"PA0806",24653
"PA0806",25056
"PA0806",25100
"PA0806",25107
"PA0806",25138
"PA0806",25210
"PA0806",25234
"PA0806",25236
"PA0806",25303
"PA0806",25306
"PA0806",25307
"PA0806",25588
"PA0806",25617
"PA0806",25651
"PA0806",25663
"PA0806",25677
"PA0806",25745
"PA0806",25747
"PA0806",25765
"PA0806",25777
"PA0806",25779
"PA0806",25780
"PA0806",25799
"PA0806",25982
"PA0806",25983
"PA0806",26002
"PA0806",26026
"PA0806",26041
"PA0806",26047
"PA0806",26355
"PA0806",26358
"PA0806",26433
"PA0806",26437
"PA0806",26438
"PA0806",26447
"PA0806",26452
"PA0806",26468
"PA0806",26653
"PA0806",26656
"PA0806",26684
"PA0806",26689
"PA0806",26690
"PA0806",26695
"PA0813",17510
"PA0813",17688
"PA0813",17746
"PA0813",17758
"PA0813",17764
"PA0813",17778
"PA0813",17810
"PA0813",17812
"PA0813",17828
"PA0813",17920
"PA0813",17957
"PA0813",17989
"PA0813",18021
"PA0813",18033
"PA0813",18055
"PA0813",18062
"PA0813",18105
"PA0813",18112
"PA0813",18115
"PA0813",18151
"PA0813",18181
"PA0813",18220
"PA0813",18226
"PA0813",18240
"PA0813",18247
"PA0813",18298
"PA0813",18315
"PA0813",18321
"PA0813",18331
"PA0813",18427
"PA0813",18476
"PA0813",18531
"PA0813",18584
"PA0813",18632
"PA0813",18708
"PA0813",18736
"PA0813",18771
"PA0813",18796
"PA0813",18798
"PA0813",18800
"PA0813",18807
"PA0813",18854
"PA0813",18860
"PA0813",18863
"PA0813",18864
"PA0813",18884
"PA0813",18885
"PA0813",18888
"PA0813",18892
"PA0813",18893
"PA0813",18894
"PA0813",18895
"PA0813",18901
"PA0813",18903
"PA0813",18914
"PA0813",18922
"PA0813",18923
"PA0813",18924
"PA0813",18932
"PA0813",18933
"PA0813",18960
"PA0813",18972
"PA0813",18979
"PA0813",18994
"PA0813",19002
"PA0813",19004
"PA0813",19009
"PA0813",19019
"PA0813",19029
"PA0813",19043
"PA0813",19054
"PA0813",19076
"PA0813",19089
"PA0813",19104
"PA0813",19107
"PA0813",19111
"PA0813",19119
"PA0813",19121
"PA0813",19123
"PA0813",19135
"PA0813",19149
"PA0813",19216
"PA0813",19217
"PA0813",19273
"PA0813",19935
"PA0813",19936
"PA0813",19938
"PA0813",20081
"PA0813",20100
"PA0813",20134
"PA0813",20148
"PA0813",20155
"PA0813",20159
"PA0813",20166
"PA0813",20168
"PA0813",20179
"PA0813",20180
"PA0813",20209
"PA0813",20213
"PA0813",20223
"PA0813",20240
"PA0813",20342
"PA0813",20343
"PA0813",20446
"PA0813",20481
"PA0813",20867
"PA0813",20953
"PA0813",21012
"PA0813",21020
"PA0813",21280
"PA0813",21369
"PA0813",21370
"PA0813",21371
"PA0813",21381
"PA0813",21382
"PA0813",21396
"PA0813",21448
"PA0813",21474
"PA0813",23353
"PA0813",23362
"PA0813",23367
"PA0813",23378
"PA0813",23387
"PA0813",23388
"PA0813",23392
"PA0813",23406
"PA0813",23416
"PA0813",23417
"PA0813",23429
"PA0813",23608
"PA0813",23615
"PA0813",23686
"PA0813",23687
"PA0813",23688
"PA0813",23690
"PA0813",23700
"PA0813",23702
"PA0813",23824
"PA0813",23829
"PA0813",23848
"PA0813",23850
"PA0813",23857
"PA0813",23869
"PA0813",23884
"PA0813",23954
"PA0813",23957
"PA0813",23958
"PA0813",23962
"PA0813",24127
"PA0813",24133
"PA0813",24189
"PA0813",24190
"PA0813",24191
"PA0813",24218
"PA0813",24219
"PA0813",24224
"PA0813",24295
"PA0813",24298
"PA0813",24300
"PA0813",24306
"PA0813",24355
"PA0813",24359
"PA0813",24364
"PA0813",24403
"PA0813",24410
"PA0813",24414
"PA0813",24416
"PA0813",24450
"PA0813",24463
"PA0813",24464
"PA0813",24530
"PA0813",24569
"PA0813",24616
"PA0813",24620
"PA0813",24639
"PA0813",24653
"PA0813",24965
"PA0813",25067
"PA0813",25070
"PA0813",25096
"PA0813",25101
"PA0813",25106
"PA0813",25108
"PA0813",25109
"PA0813",25219
"PA0813",25224
"PA0813",25225
"PA0813",25233
"PA0813",25235
"PA0813",25238
"PA0813",25243
"PA0813",25341
"PA0813",25588
"PA0813",25596
"PA0813",25607
"PA0813",25617
"PA0813",25631
"PA0813",25650
"PA0813",25663
"PA0813",25678
"PA0813",25747
"PA0813",25753
"PA0813",25765
"PA0813",25773
"PA0813",25780
"PA0813",25784
"PA0813",25799
"PA0813",25807
"PA0813",25974
"PA0813",25975
"PA0813",25982
"PA0813",25983
"PA0813",25984
"PA0813",26002
"PA0813",26010
"PA0813",26023
"PA0813",26024
"PA0813",26027
"PA0813",26040
"PA0813",26044
"PA0813",26357
"PA0813",26407
"PA0813",26411
"PA0813",26431
"PA0813",26447
"PA0813",26449
"PA0813",26452
"PA0813",26462
"PA0813",26472
"PA0813",26477
"PA0813",26478
"PA0813",26486
"PA0813",26489
"PA0813",26490
"PA0813",26653
"PA0813",26657
"PA0813",26658
"PA0813",26659
"PA0813",26670
"PA0813",26671
"PA0813",26672
"PA0813",26673
"PA0813",26674
"PA0813",26675
"PA0813",26676
"PA0813",26682
"PA0813",26686
"PA0813",26688
"PA0813",26689
"PA0813",26695
"PA0818",17497
"PA0818",17507
"PA0818",17508
"PA0818",17749
"PA0818",17758
"PA0818",17778
"PA0818",17810
"PA0818",17812
"PA0818",17821
"PA0818",17848
"PA0818",17850
"PA0818",17852
"PA0818",17855
"PA0818",17880
"PA0818",17885
"PA0818",17920
"PA0818",17947
"PA0818",17957
"PA0818",17989
"PA0818",18006
"PA0818",18021
"PA0818",18055
"PA0818",18062
"PA0818",18076
"PA0818",18079
"PA0818",18083
"PA0818",18103
"PA0818",18114
"PA0818",18116
"PA0818",18160
"PA0818",18172
"PA0818",18225
"PA0818",18228
"PA0818",18240
"PA0818",18242
"PA0818",18252
"PA0818",18298
"PA0818",18299
"PA0818",18314
"PA0818",18321
"PA0818",18335
"PA0818",18427
"PA0818",18475
"PA0818",18476
"PA0818",18481
"PA0818",18708
"PA0818",18712
"PA0818",18735
"PA0818",18771
"PA0818",18796
"PA0818",18807
"PA0818",18817
"PA0818",18818
"PA0818",18860
"PA0818",18863
"PA0818",18866
"PA0818",18879
"PA0818",18892
"PA0818",18893
"PA0818",18895
"PA0818",18901
"PA0818",18903
"PA0818",18923
"PA0818",18973
"PA0818",18993
"PA0818",19002
"PA0818",19009
"PA0818",19028
"PA0818",19029
"PA0818",19030
"PA0818",19043
"PA0818",19093
"PA0818",19094
"PA0818",19101
"PA0818",19120
"PA0818",19123
"PA0818",19135
"PA0818",19198
"PA0818",19217
"PA0818",19221
"PA0818",19223
"PA0818",19224
"PA0818",19273
"PA0818",19274
"PA0818",19282
"PA0818",19936
"PA0818",20079
"PA0818",20134
"PA0818",20155
"PA0818",20179
"PA0818",20213
"PA0818",20240
"PA0818",20244
"PA0818",20472
"PA0818",20867
"PA0818",20997
"PA0818",21020
"PA0818",21384
"PA0818",21396
"PA0818",23378
"PA0818",23387
"PA0818",23389
"PA0818",23391
"PA0818",23406
"PA0818",23520
"PA0818",23688
"PA0818",23689
"PA0818",23698
"PA0818",23829
"PA0818",23845
"PA0818",23850
"PA0818",23957
"PA0818",23961
"PA0818",23963
"PA0818",24130
"PA0818",24187
"PA0818",24300
"PA0818",24354
"PA0818",24355
"PA0818",24361
"PA0818",24403
"PA0818",24410
"PA0818",24414
"PA0818",24464
"PA0818",24530
"PA0818",24609
"PA0818",24620
"PA0818",24653
"PA0818",24669
"PA0818",25056
"PA0818",25100
"PA0818",25104
"PA0818",25107
"PA0818",25201
"PA0818",25210
"PA0818",25213
"PA0818",25234
"PA0818",25302
"PA0818",25303
"PA0818",25304
"PA0818",25307
"PA0818",25588
"PA0818",25628
"PA0818",25650
"PA0818",25663
"PA0818",25677
"PA0818",25745
"PA0818",25747
"PA0818",25765
"PA0818",25773
"PA0818",25777
"PA0818",25779
"PA0818",25799
"PA0818",25807
"PA0818",25809
"PA0818",25983
"PA0818",25984
"PA0818",26009
"PA0818",26019
"PA0818",26026
"PA0818",26040
"PA0818",26041
"PA0818",26047
"PA0818",26355
"PA0818",26357
"PA0818",26430
"PA0818",26432
"PA0818",26433
"PA0818",26434
"PA0818",26437
"PA0818",26438
"PA0818",26445
"PA0818",26447
"PA0818",26448
"PA0818",26449
"PA0818",26452
"PA0818",26461
"PA0818",26466
"PA0818",26468
"PA0818",26469
"PA0818",26477
"PA0818",26484
"PA0818",26486
"PA0818",26653
"PA0818",26656
"PA0818",26657
"PA0818",26658
"PA0818",26675
"PA0818",26683
"PA0818",26684
"PA0818",26689
"PA0818",26690
"PA0818",26695
"PA0901",17497
"PA0901",17507
"PA0901",17509
"PA0901",17688
"PA0901",17749
"PA0901",17753
"PA0901",17758
"PA0901",17778
"PA0901",17782
"PA0901",17783
"PA0901",17799
"PA0901",17805
"PA0901",17809
"PA0901",17810
"PA0901",17812
"PA0901",17821
"PA0901",17828
"PA0901",17842
"PA0901",17848
"PA0901",17861
"PA0901",17863
"PA0901",17870
"PA0901",17877
"PA0901",17883
"PA0901",17884
"PA0901",17885
"PA0901",17908
"PA0901",17917
"PA0901",17920
"PA0901",17930
"PA0901",17933
"PA0901",17948
"PA0901",17957
"PA0901",17982
"PA0901",17989
"PA0901",18001
"PA0901",18007
"PA0901",18021
"PA0901",18033
"PA0901",18063
"PA0901",18105
"PA0901",18112
"PA0901",18115
"PA0901",18151
"PA0901",18160
"PA0901",18172
"PA0901",18181
"PA0901",18220
"PA0901",18226
"PA0901",18228
"PA0901",18240
"PA0901",18247
"PA0901",18299
"PA0901",18315
"PA0901",18319
"PA0901",18321
"PA0901",18332
"PA0901",18333
"PA0901",18476
"PA0901",18482
"PA0901",18581
"PA0901",18584
"PA0901",18587
"PA0901",18588
"PA0901",18632
"PA0901",18657
"PA0901",18708
"PA0901",18736
"PA0901",18745
"PA0901",18778
"PA0901",18796
"PA0901",18798
"PA0901",18800
"PA0901",18854
"PA0901",18860
"PA0901",18863
"PA0901",18864
"PA0901",18866
"PA0901",18884
"PA0901",18885
"PA0901",18888
"PA0901",18890
"PA0901",18892
"PA0901",18893
"PA0901",18895
"PA0901",18900
"PA0901",18901
"PA0901",18903
"PA0901",18910
"PA0901",18922
"PA0901",18923
"PA0901",18924
"PA0901",18929
"PA0901",18932
"PA0901",18933
"PA0901",18960
"PA0901",19002
"PA0901",19008
"PA0901",19009
"PA0901",19028
"PA0901",19054
"PA0901",19104
"PA0901",19119
"PA0901",19120
"PA0901",19135
"PA0901",19198
"PA0901",19273
"PA0901",19935
"PA0901",19936
"PA0901",19938
"PA0901",20081
"PA0901",20148
"PA0901",20155
"PA0901",20166
"PA0901",20179
"PA0901",20209
"PA0901",20213
"PA0901",20244
"PA0901",20446
"PA0901",20481
"PA0901",21012
"PA0901",21020
"PA0901",21369
"PA0901",21371
"PA0901",21377
"PA0901",21381
"PA0901",21448
"PA0901",21474
"PA0901",23353
"PA0901",23356
"PA0901",23387
"PA0901",23392
"PA0901",23406
"PA0901",23416
"PA0901",23608
"PA0901",23690
"PA0901",23700
"PA0901",23848
"PA0901",23869
"PA0901",23884
"PA0901",23954
"PA0901",23958
"PA0901",24127
"PA0901",24189
"PA0901",24218
"PA0901",24221
"PA0901",24245
"PA0901",24295
"PA0901",24300
"PA0901",24306
"PA0901",24359
"PA0901",24386
"PA0901",24530
"PA0901",24569
